,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob
590,2023-02-28 16:18:17+00:00,https://twitter.com/GBRepublicca/status/1630603305184378880,GBRepublicca,Twitter Web App,Italia,Timing wasn't too bad on this one. Added on the breakout after building position on the double bottom. $SPX $SPY #bullish https://t.co/9nQOUTEjXr,0,0,0,0,0.431,"Sentiment(polarity=-0.3499999999999999, subjectivity=0.3333333333333333)"
591,2023-02-28 16:18:14+00:00,https://twitter.com/cspratt15139/status/1630603293155115015,cspratt15139,Twitter for Android,"Penn Hills, PA",$FXS SO YOU MEAN  WE SLAP AND WE GO TO 13$ 14$  #shortsqueeze @wallstreetbets $amc $gme #buythedip $btc $eth $xrp $doge $icp $ect $storj $ldo $op $agix $ocean $apt $ddx $fida $fx $krl $math $drep $celo $shib $spell $luna $lunc $ustc $rad $yfii $unfi #CryptocurrencyNews #BULLISH,1,1,0,0,0.3254,"Sentiment(polarity=0.14375, subjectivity=0.84375)"
592,2023-02-28 16:16:38+00:00,https://twitter.com/FlixFuertes/status/1630602890577428481,FlixFuertes,Twitter Web App,,"La correlación del QE en china con la subida de la capitalización del Indice de referencia en China (#MSCI China A Index), el #NASDAQ100 y #Bitcoin es evidente.....

Todos los ojos puestos en EEUU cuando la acción está en....... (me recuerda a un buen mago) https://t.co/akGsoXZCSc",2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
593,2023-02-28 16:16:00+00:00,https://twitter.com/rovercrc/status/1630602728107028482,rovercrc,Twitter Web App,Bitcoin 🤩🌙,#Bitcoin Daily Bearish Divergence! 😱👇 https://t.co/tNIvh4GjnT,392,44,1,109,-0.7263,"Sentiment(polarity=0.0, subjectivity=0.0)"
594,2023-02-28 16:13:07+00:00,https://twitter.com/MauriceFx1/status/1630602002307710977,MauriceFx1,Twitter for iPhone,"Vancouver, British Columbia ","#SOL’s Open Interest (OI) declined and matched the trajectory of its price. A declining OI in a falling market was a bearish signal as more long-term holders were liquidating their positions.
#crypto #SolanaCommunity",2,0,0,0,0.34,"Sentiment(polarity=0.25, subjectivity=0.5)"
595,2023-02-28 16:12:13+00:00,https://twitter.com/IchimokuBot/status/1630601777765666816,IchimokuBot,Ichimoku Bot,Omnipresent,"4h Close - Bearish Coins 🧸
$FIDA $LINA $ZEN $TRB $CRV 
⬇ Price Below Kumo
🔀 Bearish TK Cross
🟥 Bearish Kumo
⬇ Chikou Below PA
#Binance $USDT #Crypto",1,0,0,8,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
596,2023-02-28 16:08:43+00:00,https://twitter.com/AbhipraGroup/status/1630600897372868613,AbhipraGroup,Abhipra Market Updates,"Delhi, India","#OptionChain - #HEROMOTOCO
#Stock #Bearish
#PCR :0.41
Max #CA buildup at 2500,windup at 2635 #PE buildup at 2200 windup at 2060
High #OI CA at 2500,2600,2900 PE at 2400,2500,2300
Open account at https://t.co/giz54B8Som and start #investing in #StockMarket https://t.co/SEXaFlQu4H",0,0,0,0,0.0,"Sentiment(polarity=0.08, subjectivity=0.52)"
597,2023-02-28 16:08:35+00:00,https://twitter.com/Charlie35911/status/1630600864145584132,Charlie35911,Twitter for Android,United States,"$RNVA I will be watching 🧐
What will happen in March 🤔😉

#StockMarket #OTC #OTCMarkets
#StocksToWatch #NASDAQ 
#Healthcare #HODL #Bullish

#BTC #Bitcoin #ETH #Crypto https://t.co/4jzKT7FPM8",4,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
598,2023-02-28 16:08:04+00:00,https://twitter.com/RealRandyChavez/status/1630600734331871236,RealRandyChavez,Twitter for Android,"Massapequa, NY","Who's buying all these secret rares? #Veve fam is goin wild for this comic! Many recently sold from 500 to over 900!
#Bullish https://t.co/hPXPfSx5H3",26,1,0,11,0.0,"Sentiment(polarity=0.1025, subjectivity=0.47000000000000003)"
599,2023-02-28 16:08:03+00:00,https://twitter.com/DCA_Cryptoz/status/1630600728786923522,DCA_Cryptoz,CryptosBulls,,"#Bitcoin &amp; #Crypto
Market Cycle

Current Price: $23,585.54
Total MCap: $1.13T
Fear &amp; Greed: Neutral (53)
Probable Stage: Optimism

Short term Trend: DN📉
Med term Trend: UP📈
Crypto Market
PA Currently: Bearish

Buy Low &amp; sell High",3,0,0,1,-0.5809,"Sentiment(polarity=0.02666666666666667, subjectivity=0.4483333333333333)"
600,2023-02-28 16:07:44+00:00,https://twitter.com/epsodincrypto/status/1630600648751214600,epsodincrypto,Twitter for Mac,,"@CryptoKaleo I will turn bullish if we break AND hold this level, not before.

#BTC https://t.co/GrA1FxI8RM",1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
601,2023-02-28 16:07:37+00:00,https://twitter.com/DangerousCrypt0/status/1630600619760267264,DangerousCrypt0,Twitter for iPhone,The Dark Side of the Moon,@wateroxgent @cryptoBullGod23 @CrimsonEco @EricCryptoman @realdogen @Pontifex_fr This is the most Bullish Project on #Ethereum or any chain! @CrimsonEco #crimsonguard,2,0,0,0,0.0,"Sentiment(polarity=0.625, subjectivity=0.5)"
602,2023-02-28 16:07:32+00:00,https://twitter.com/sir_aydin/status/1630600598851649536,sir_aydin,Twitter for iPhone,Monaco,Nothing makes me more bullish than seeing CT still being bearish. #BTC,1,0,0,0,0.0,"Sentiment(polarity=0.5, subjectivity=0.5)"
603,2023-02-28 16:07:04+00:00,https://twitter.com/DCA_Cryptoz/status/1630600480631017472,DCA_Cryptoz,CryptosBulls,,"#Crypto &amp; #Altcoins

The Market is Bearish RN 📉
( SOME $ALTS DUMPING )

#BTC &amp; #ETH
SET THE SENTIMENT https://t.co/FNgAbXsP2N",1,0,0,1,-0.4648,"Sentiment(polarity=0.0, subjectivity=0.0)"
604,2023-02-28 16:06:10+00:00,https://twitter.com/CryptoCrashCom/status/1630600253199056908,CryptoCrashCom,CC CryptoMood,,"#CryptoMood: During the last 60 minutes, 70.9 % of our users were #bullish in the short term, 29.1 % were bearish. Give us your vote too: https://t.co/DXcAcMJueo",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.18333333333333332)"
605,2023-02-28 16:05:05+00:00,https://twitter.com/ShareCheck/status/1630599983975092224,ShareCheck,Win10CMDTweet,"England, United Kingdom","#Crypto #AGIX - The SingularityNET price is currently $0.500646 with a 24-hour trading volume of $420.77M across 21 exchanges. The AGIX price is up 16.64% in the last 24 hours. The SingularityNET price prediction sentiment is currently bullish.
https://t.co/F9t4XyaV8m",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.2888888888888889)"
606,2023-02-28 16:04:44+00:00,https://twitter.com/ShareCheck/status/1630599896024621056,ShareCheck,Win10CMDTweet,"England, United Kingdom","#Crypto #GLAI - The Genleap AI price is currently $1.060463 with a 24-hour trading volume of $23.57M across 1 exchanges. The GLAI price is up 17.58% in the last 24 hours. The Genleap AI price prediction sentiment is currently bullish.
https://t.co/Iw8MNJvnqs",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.2888888888888889)"
607,2023-02-28 16:04:03+00:00,https://twitter.com/ShareCheck/status/1630599723978485760,ShareCheck,Win10CMDTweet,"England, United Kingdom","#Crypto #KAS - The Kaspa price is currently $0.012352 with a 24-hour trading volume of $7.32M across 4 exchanges. The KAS price is up 32.95% in the last 24 hours. The Kaspa price prediction sentiment is currently bullish.
https://t.co/cQlDjCWU1e",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.2888888888888889)"
608,2023-02-28 16:03:52+00:00,https://twitter.com/ComeBuidlwithUs/status/1630599674729054214,ComeBuidlwithUs,Twitter for iPhone,Web3 Universe ,Absolute Legends.  This is a massive game changer- super #bullish.,1,0,0,0,0.5994,"Sentiment(polarity=0.033333333333333326, subjectivity=0.7416666666666666)"
609,2023-02-28 16:03:42+00:00,https://twitter.com/ShareCheck/status/1630599632764956672,ShareCheck,Win10CMDTweet,"England, United Kingdom","#Crypto #LQTY - The Liquity price is currently $1.951955 with a 24-hour trading volume of $155.38M across 13 exchanges. The LQTY price is up 53.57% in the last 24 hours. The Liquity price prediction sentiment is currently bullish.
https://t.co/k0hBsqeFPc",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.2888888888888889)"
610,2023-02-28 16:03:05+00:00,https://twitter.com/Soulingerr/status/1630599480759181313,Soulingerr,Twitter for Android,"Texas, USA","""United States CB Consumer Confidence""
#Consumer #StockMarket #Bearish #Investing 📉
https://t.co/mJUSD3Zh5V",0,0,0,0,0.7269,"Sentiment(polarity=0.0, subjectivity=0.0)"
611,2023-02-28 16:02:57+00:00,https://twitter.com/Alfred_and_Me/status/1630599443534819329,Alfred_and_Me,Twitter Web App,Hicetnunc,@AIPADTECH @Movez_app #ai #aipad #launchpad #bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
612,2023-02-28 16:01:50+00:00,https://twitter.com/pedromeves/status/1630599164261281793,pedromeves,Twitter for iPhone,"Nyon, Switzerland","Meanwhile in planet #crypto, @algorand community discovers the beauty of rekeying features and @coinbureau is bullish on $ALGO",6,0,0,1,0.5859,"Sentiment(polarity=0.0, subjectivity=0.0)"
613,2023-02-28 16:01:45+00:00,https://twitter.com/BitFinsider/status/1630599144166260738,BitFinsider,Blog2Social APP,,"Coinbase Has Announced the Halt of BUSD Transactions Effective March 13th
#coinbase #busd #cryptoexchange #halt #bearish #bnb

https://t.co/C8H89ZlBRr https://t.co/14YACkPLSK",0,0,0,0,0.4767,"Sentiment(polarity=0.3, subjectivity=0.4)"
614,2023-02-28 16:01:36+00:00,https://twitter.com/MShirzadi72/status/1630599106535079936,MShirzadi72,Twitter for Android,Islamic Republic of Iran,"Beyond any limit with AIPAD.
@aipadtech
#AIPADTWEET #ai #fet #aipad #launchpad #bullish #artificialintelligence #agix #chatgbt https://t.co/r8LBn4iLFC",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
615,2023-02-28 16:01:15+00:00,https://twitter.com/InsiderFinancex/status/1630599016302927876,InsiderFinancex,Make (formerly Integromat),United States,"Algo Signal: $BTC showing bullish trend at 23702.16 according to proprietary technical indicators from https://t.co/XFSr9itA5W

#BTC #Bitcoin #Crypto #Trading",1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.1)"
616,2023-02-28 16:00:48+00:00,https://twitter.com/arabBTC/status/1630598906244390915,arabBTC,Twitter for iPhone,$s͛рⷬaͣrͬᴋⷦ,"Im #Bullish on these #Crypto projects 👇

$Sparks 
#Okinami 
$Hoiche
$Suzume",7,1,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
617,2023-02-28 16:00:46+00:00,https://twitter.com/InsiderFinancex/status/1630598895775408129,InsiderFinancex,Make (formerly Integromat),United States,"Algo Signal: $ETH showing bullish trend at 1641.23 according to proprietary technical indicators from https://t.co/XFSr9itA5W

#ETH #Ethereum #Crypto #Trading",1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.1)"
618,2023-02-28 16:00:12+00:00,https://twitter.com/runbibot/status/1630598754616201218,runbibot,runbibotnow,web,"🚨 ALERT: $UNI has entered Bullish territory!!! 

 #crypto #altcoin #defi #NFT #Bitcoin #Ethereum https://t.co/e4RpF9bCvG",5,0,0,1,0.5871,"Sentiment(polarity=0.0, subjectivity=0.0)"
619,2023-02-28 16:00:02+00:00,https://twitter.com/cryptodailyuk/status/1630598711268249601,cryptodailyuk,TweetDeck,Worldwide,"Good news! #Bitcoin remains bullish at the end of the month. 
#bitcoin #bullish #cryptonews https://t.co/n3gGAuRkiJ",6,3,0,1,0.4926,"Sentiment(polarity=0.875, subjectivity=0.6000000000000001)"
620,2023-02-28 15:59:21+00:00,https://twitter.com/dominion_best/status/1630598538282389504,dominion_best,Twitter for Android,,"@yourcryptodj I am bullish on the long term of #crypto even though the majority of the charts currently have some red candles.

I continue to be bullish on $SYS and many other coins, including #ADA and #BTC The price action respecting an area is good.",1,0,0,0,0.7269,"Sentiment(polarity=0.16071428571428573, subjectivity=0.3392857142857143)"
621,2023-02-28 15:57:16+00:00,https://twitter.com/coin_milo/status/1630598016066367488,coin_milo,Twitter Web App,"Sao Paulo, Brazil","you find a #crypto that's been trending #bullish for days

you zoom into the 15min chart and find this

what do you do? https://t.co/7PE5Sdq7g6",12,1,1,4,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
622,2023-02-28 15:56:33+00:00,https://twitter.com/Oxydo11/status/1630597834457096196,Oxydo11,Twitter for iPhone,"Αττική, Ελλάς","🇬🇷Ποια projects πιστεύετε ότι θα κάνουν τα μεγαλύτερα rally το 2023;
🇬🇧 Which projects do you think will make the biggest rallies in 2023?

❤️ &amp; 🔄 appreciated

#Crypto #Cryptocurency #blockchain #bitcoin #greece #bullish",5,1,0,2,0.5106,"Sentiment(polarity=0.2, subjectivity=0.1)"
623,2023-02-28 15:56:12+00:00,https://twitter.com/no_jeet_zone/status/1630597747307954177,no_jeet_zone,Twitter for iPhone,,@SnoopMinerETH @MoontokOfficial $FINU going to break out again.  #brandcoin #LFG #Crypto can be fun and profitable.  See why we are so #bullish regardless of market sentiment. https://t.co/HMnWCKb5mF,14,5,0,0,0.7351,"Sentiment(polarity=0.3, subjectivity=0.2)"
624,2023-02-28 15:56:11+00:00,https://twitter.com/DcryTosmark/status/1630597741008044034,DcryTosmark,Twitter Web App,,"Crypto Bubble Woes?: Is The Crypto Market Heading For A Crash?
  #bitcoin #money #ethereum #blockchain #blockchaintechnology #invest #investing https://t.co/YGZzaosebc",1,0,0,0,-0.7149,"Sentiment(polarity=0.0, subjectivity=0.0)"
625,2023-02-28 15:56:04+00:00,https://twitter.com/MShirzadi72/status/1630597711652110341,MShirzadi72,Twitter for Android,Islamic Republic of Iran,"Are you ready for launch of the best AI technology in crypto?
@aipadtech
#ai #fet #aipad #launchpad #bullish #artificialintelligence #agix #chatgbt https://t.co/s4cwvriuXY",1,0,0,0,0.7717,"Sentiment(polarity=0.6, subjectivity=0.4)"
626,2023-02-28 15:55:36+00:00,https://twitter.com/astrinvestor/status/1630597594266357760,astrinvestor,Twitter Web App,Bikini Bottom,"#BTC #Bitcoin 1d

Bearish if this breaks below the rising wedge. https://t.co/uqWT2BOR45",3,0,1,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
627,2023-02-28 15:54:28+00:00,https://twitter.com/nerinawong/status/1630597311926763520,nerinawong,Twitter for iPhone,Australia,When #Bitcoin     was at $16k people wanted to buy at $12k and $10k. If there's demand at lower prices then it means there's demand. Buyers show up before targets hit hence why these low targets never get hit (and why some still are so emotionally bearish).,0,0,0,0,-0.6486,"Sentiment(polarity=0.0, subjectivity=0.475)"
628,2023-02-28 15:53:55+00:00,https://twitter.com/andrew_pureon/status/1630597172197466114,andrew_pureon,Twitter for Android,Canada,@Bitboy_Crypto Are you #bullish on @solana ?,4,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
629,2023-02-28 15:51:35+00:00,https://twitter.com/CRYPT0411/status/1630596583887884289,CRYPT0411,dlvr.it,News,"Revealed: Mysterious Wallet Behind Terra (LUNA) Crypto Crash Identified: It has been nine months since the crypto project Terra (LUNA) experienced a catastrophic collapse in May of 2022. In the span of just one week in May, Terra’s… https://t.co/54wBmGaSm1 #Bitcoin #Crypto #Nft https://t.co/miDVl3512M",3,0,0,1,-0.8442,"Sentiment(polarity=0.13333333333333333, subjectivity=0.8666666666666667)"
630,2023-02-28 15:51:27+00:00,https://twitter.com/CryptoSpac3/status/1630596551256031233,CryptoSpac3,Twitter Web App,,"💎 ALERT CRYPTO GEM 💎 

$TRU +42% on last 24h

Time: 28/02/2023 15:51:26 (UTC)
Current Price: 0.09378

#TRU #Bullish #Altcoins #CryptoGem",0,0,0,0,0.4466,"Sentiment(polarity=0.0, subjectivity=0.23333333333333334)"
631,2023-02-28 15:50:26+00:00,https://twitter.com/CountryPrideEnt/status/1630596295982305287,CountryPrideEnt,Twitter Web App,CountryPrideEnt1@gmail.com,"#AMC Bullish #AMCPerfectlyPopcorn Bullish #AMC100k Bullish #AMCSqueeze  Bullish #AMCtothemoon Bullish #AMCSTOCK Bullish #BULLISH $AMC Bullish

RETWEET and LIKE if you are Bullish",26,11,0,1,0.4995,"Sentiment(polarity=0.0, subjectivity=0.0)"
632,2023-02-28 15:49:21+00:00,https://twitter.com/monk3dcrypto/status/1630596020869660672,monk3dcrypto,Twitter for Android,Grandma's Basement,@profit8lue So you're saying it'll dump ...great ! #BULLISH,0,0,0,1,0.4199,"Sentiment(polarity=0.0, subjectivity=0.0)"
633,2023-02-28 15:49:09+00:00,https://twitter.com/Kunwuzzz/status/1630595974241611776,Kunwuzzz,Twitter Web App,,"Bullish Or Bearish &gt;👀
#Ethereum #OKX https://t.co/dc2w7geNOx",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
634,2023-02-28 15:48:22+00:00,https://twitter.com/Thor_Eagleson/status/1630595776165433347,Thor_Eagleson,Twitter Web App,Danmark,"The world remains uncertain and unpredictable. Smart money and dumb money exist in both bullish and bearish markets. In Denmark, banks offer 1.25% interest to attract economic reserves and capitalize on the market. Don't fall to FUD  #investing #finance #uncertainty #stocks #BTC",1,0,0,0,0.3932,"Sentiment(polarity=-0.03184523809523809, subjectivity=0.5857142857142857)"
635,2023-02-28 15:46:52+00:00,https://twitter.com/CryptoChrys17/status/1630595397138759682,CryptoChrys17,Twitter for iPhone,,"#BITCOIN 1h DOUBLE BOTTOM!!🚨📈

$DXY is falling!!!

I’m in LONG position!!! I think imminent pump is inevitable up to $24,000! 

And then massive crash!📉🤯🚨 https://t.co/kWE49kA7Yk",6,0,0,3,-0.6671,"Sentiment(polarity=-0.0244140625, subjectivity=0.6)"
636,2023-02-28 15:46:37+00:00,https://twitter.com/Gladnezmfon/status/1630595335717355522,Gladnezmfon,Twitter for Android,,"@MrBigWhaleREAL @WH4LE5 Super bullish on $PBX, the project @Probinex1 is aiming to merge the Crypto market and the traditional financial market... 

#crypto #defi #Cryptocurrency #altcoins #probinex",1,0,0,0,0.5994,"Sentiment(polarity=0.1111111111111111, subjectivity=0.47222222222222215)"
637,2023-02-28 15:46:16+00:00,https://twitter.com/dr_manhattan69/status/1630595246781349888,dr_manhattan69,Twitter for iPhone,"England, United Kingdom","Chart has some good support levels, each time bounced to then find a new ATH. Short term play now flipped to long term with medium article to thank!! #CHAD #bullish #eth #gem #crypto  $ZCUBED @Z3_ERC https://t.co/yPhMyCdRbj",38,17,0,7,0.8774,"Sentiment(polarity=0.18955965909090908, subjectivity=0.4386363636363637)"
638,2023-02-28 15:45:38+00:00,https://twitter.com/WAGMISatoshi/status/1630595086797946880,WAGMISatoshi,Twitter for Android,"London, England",Bullish at resistance #bitcoin,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
639,2023-02-28 15:45:09+00:00,https://twitter.com/JoshuaCopland/status/1630594965691572224,JoshuaCopland,Twitter for Android,,"@yourcryptodj I am bullish on the long term of #crypto even though the majority of the charts currently have some red candles.

I still believe in #BTC $CVP, $SYS, and many other coins.
Respecting an area is positive price behavior for #Syscoin.",2,0,0,0,0.7783,"Sentiment(polarity=0.09204545454545454, subjectivity=0.3700757575757576)"
640,2023-02-28 15:44:58+00:00,https://twitter.com/imhiren7/status/1630594918040342528,imhiren7,Twitter for Android,"Gujarat, India","#Fluorochem - 3162.55

- Reverse from its previous demand zone.
- Creating higher highs.
- 3200 resistance zone, after break bullish momentum confirm.

#BREAKOUTSTOCKS @AmitabhJha3 @Breakoutrade94 @caniravkaria  @chartmojo @kuttrapali26 @KommawarSwapnil
#Stock #Crypto #Finance https://t.co/OFL23KluKV",16,1,1,1,0.1779,"Sentiment(polarity=0.04166666666666667, subjectivity=0.3333333333333333)"
641,2023-02-28 15:44:50+00:00,https://twitter.com/Hotbit_ETF/status/1630594887505821696,Hotbit_ETF,Twitter Web App,,"The #UNI is showing a spreading bullish wedge on the daily time frame. The Stoch RSI is below 20, indicating bullishness. Perhaps we could see the price start a bullish trend again. The target is set at $7.7.

 #HotbitETF #Crypto https://t.co/fV7Jg2HrMB",4,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
642,2023-02-28 15:44:37+00:00,https://twitter.com/InezBirbiglia/status/1630594830370758659,InezBirbiglia,Twitter Web App,"London, England","A key Bitcoin battleground forms the backdrop for the end of the month amid a warning that BTC price action ""doesn't feel bullish.#ETH #BTCUSDT #BTC https://t.co/e6oEaQ5NLW",0,0,0,0,-0.6249,"Sentiment(polarity=0.05, subjectivity=0.55)"
643,2023-02-28 15:44:06+00:00,https://twitter.com/coinfolks/status/1630594702193094656,coinfolks,Twitter Web App,Metaverse,"$ETH Outlook

ETH forms a base symmetrical triangle pattern, if the ETH is able to brekout, the trend will be bullish, but if it breakdown then the trend will bearish.

#Cryptocurency #Crypto https://t.co/B92ritbr1i",1,0,0,0,0.0,"Sentiment(polarity=-0.15000000000000002, subjectivity=0.8125)"
644,2023-02-28 15:43:56+00:00,https://twitter.com/DickeyTard/status/1630594660077805568,DickeyTard,Twitter Web App,,"A key Bitcoin battleground forms the backdrop for the end of the month amid a warning that BTC price action ""doesn't feel bullish.#BTCUSDT #BTC https://t.co/2fb8oyRg45",0,0,0,1,-0.6249,"Sentiment(polarity=0.05, subjectivity=0.55)"
645,2023-02-28 15:43:23+00:00,https://twitter.com/coinfolks/status/1630594519191400448,coinfolks,Twitter Web App,Metaverse,"$HBAR outlook

If HBAR is able to survive above the support, HBAR has the potential to move Reversal Bullish.

#Crypto #Cryptocurency https://t.co/93IFcEYjQd",1,0,0,0,0.4019,"Sentiment(polarity=0.16666666666666666, subjectivity=0.5750000000000001)"
646,2023-02-28 15:43:17+00:00,https://twitter.com/abandon_ava/status/1630594497926103045,abandon_ava,Twitter Web App,London,"A key Bitcoin battleground forms the backdrop for the end of the month amid a warning that BTC price action ""doesn't feel bullish.#BTCUSDT  #BTCIM  #BTC https://t.co/utwdjfjwR9",4,0,0,1,-0.6249,"Sentiment(polarity=0.05, subjectivity=0.55)"
647,2023-02-28 15:43:04+00:00,https://twitter.com/clifton_ideas/status/1630594439717560322,clifton_ideas,Twitter Web App,,"$ETH (Update)

Bullish Flag Formation in 4h Timeframe.....

Expecting Upside Breakout📈📈

#ETHUSDT #ETH #USDTether https://t.co/iLolSg6sKi",37,6,1,3,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
648,2023-02-28 15:42:34+00:00,https://twitter.com/future338/status/1630594314567917570,future338,Twitter Web App,,"A key Bitcoin battleground forms the backdrop for the end of the month amid a warning that BTC price action ""doesn't feel bullish.""#BTC #ETH https://t.co/hoQXjUxlar",3,0,0,0,-0.6249,"Sentiment(polarity=0.05, subjectivity=0.55)"
649,2023-02-28 15:41:54+00:00,https://twitter.com/BinanceKiller/status/1630594146799964161,BinanceKiller,Twitter Web App,,"95%+ of my trading is #Crypto ....

However #AMC looks bullish and there may be another massive SHORT COVERING rally here!

https://t.co/TcETr8TF7T 

#STX #XEM #OP #LDO https://t.co/cjoMmSrrdo",2,1,1,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.65)"
650,2023-02-28 15:41:44+00:00,https://twitter.com/BLONDEDIVER/status/1630594107490828288,BLONDEDIVER,Twitter Web App,,"A key Bitcoin battleground forms the backdrop for the end of the month amid a warning that BTC price action ""doesn't feel bullish.#BTCUSDT #ETH https://t.co/XFgEjnGe1r",0,0,0,1,-0.6249,"Sentiment(polarity=0.05, subjectivity=0.55)"
651,2023-02-28 15:40:46+00:00,https://twitter.com/CalebFranzen/status/1630593864636538881,CalebFranzen,Twitter Web App,Read my 2023 Market Outlook:,"@noremacback I've been more bullish since #BTC crossed above the STH realized price, and then managed to break above the 200 day moving averages.

I have concerns now that we've been rejected on the 200-week MA cloud, but there have been significant improvements for BTC.",1,0,0,1,0.4588,"Sentiment(polarity=0.21875, subjectivity=0.39375)"
652,2023-02-28 15:40:33+00:00,https://twitter.com/delawrence0060/status/1630593808860606465,delawrence0060,Twitter for iPhone,,"#Ethereum  looking bullish 
@CryptoDefiLord 

#bitcoin #Bitcoin2023 #Cryptocurency  #cryptocurrencies https://t.co/g0uptoKvj0",0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
653,2023-02-28 15:40:18+00:00,https://twitter.com/amarantos_cheng/status/1630593743349841921,amarantos_cheng,Twitter Web App,London,"A key Bitcoin battleground forms the backdrop for the end of the month amid a warning that BTC price action ""doesn't feel bullish.""#BTC https://t.co/dUsjCCR7f4",1,0,0,0,-0.6249,"Sentiment(polarity=0.05, subjectivity=0.55)"
654,2023-02-28 15:40:04+00:00,https://twitter.com/eduherasyt/status/1630593686416375809,eduherasyt,Twitter for iPhone,España,"Este gráfico muestra el tamaño por bloque de Bitcoin. 

¿Sabes a qué se debe esta subida tan repentina?

¿Cómo puede afectar la nueva colección de @yugalabs en la red de bitcoin? 

Estas cositas las aprendemos de la mano de @onchainschool (no es ninguna colaboración)

#bitcoin https://t.co/f6dAaD18V2",19,1,0,3,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
655,2023-02-28 15:39:36+00:00,https://twitter.com/AndrejsHmelovs/status/1630593568468336645,AndrejsHmelovs,Twitter for iPhone,"Dubai, UAE",+1% on #bearish market 😂 https://t.co/c5LkFA2uC3,2,0,0,0,0.4404,"Sentiment(polarity=0.0, subjectivity=0.0)"
656,2023-02-28 15:37:49+00:00,https://twitter.com/IntuitiveAICODE/status/1630593121502347265,IntuitiveAICODE,Twitter Media Studio,Portugal,"The Coming Market Crash Will Be the Worst Ever, Leaving Investors Starving With Nothing Left  $AMZN $TSLA $SPY $QQQ $NVDA $AMC #trading #stockmarket #AI #bitcoin #robots #amazon #stocks $APE  $GME $BBBY $TWLO https://t.co/WYuCawU9Me",1,0,0,0,-0.836,"Sentiment(polarity=-0.5, subjectivity=0.5)"
657,2023-02-28 15:37:42+00:00,https://twitter.com/ElonMemescoin/status/1630593092784107524,ElonMemescoin,Twitter for iPhone,,#Binance  is ready to implement their proposals for the $LUNC blockchain. BULLISH! Time to make #Crypto history! 💎🤲🏻 #LUNC #LuncBurn $BNB https://t.co/mXB8EVLxIp,8,2,0,1,0.4738,"Sentiment(polarity=0.3125, subjectivity=0.5)"
658,2023-02-28 15:36:54+00:00,https://twitter.com/Wong_insight/status/1630592887594385604,Wong_insight,IFTTT,DM my Telegram @coachwong &,"BTC price needs to close February above 50-month trend line — analysis

A key Bitcoin battleground forms the backdrop for the end of the month amid a warning that BTC price action ""doesn't feel bullish.""

#Bitcoin #Altcoin https://t.co/fsElizL6HX",1,0,0,0,-0.6249,"Sentiment(polarity=0.03333333333333333, subjectivity=0.4000000000000001)"
659,2023-02-28 15:36:27+00:00,https://twitter.com/NFT_Wong/status/1630592777955299328,NFT_Wong,Twitter for iPhone,,"Who else loves Solana?

#nft #Solana #Crypto #NFTCollection #bullish #NFTCommunity",5,0,0,2,0.5719,"Sentiment(polarity=0.0, subjectivity=0.0)"
660,2023-02-28 15:36:07+00:00,https://twitter.com/louis520926/status/1630592692081029122,louis520926,Twitter Web App,Israel,#LUNC is TOP 3 Baby🔥🔥#LFG #ToTheMoon #BULLISH #LUNCCcommunity,2,1,0,0,0.0343,"Sentiment(polarity=0.5, subjectivity=0.5)"
