,Unnamed: 0,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob
473,603,2022-09-09 17:01:09+00:00,https://twitter.com/DoveHawkin/status/1568283376934862848,DoveHawkin,Twitter Web App,Republic of the Philippines,"Potential surprise bullish upside for #ETH . Hard not to see the similarity from 2021.

✔️same timeline (with a month diff)
✔️ double bottom
✔️slow rally before correction ",0,0,0,1,0.1779,"Sentiment(polarity=-0.09722222222222222, subjectivity=0.5138888888888888)"
474,107,2022-09-14 08:10:47+00:00,https://twitter.com/KryptoKorn_/status/1569961848723718152,KryptoKorn_,Twitter Web App,"New York, USA",Is this ETH merge going to be like the ball dropping in year 2000 when we thought we'd lose electricity and all the clocks would explode in our faces...? Everything was fine for those that remember... #EthereumMerge #ETHMerge #ETH,6,4,0,0,0.1531,"Sentiment(polarity=0.4166666666666667, subjectivity=0.5)"
475,45,2022-09-14 18:27:02+00:00,https://twitter.com/renrutts/status/1570116932463902730,renrutts,Twitter Web App,,"judging from my careful analysis the green car seems to merge in front of the red car meaning the merge is indeed bullish, ama #eth ",6,0,0,2,0.1531,"Sentiment(polarity=-0.10000000000000002, subjectivity=0.43333333333333335)"
476,648,2022-09-09 06:54:51+00:00,https://twitter.com/PocketChange555/status/1568130796610797570,PocketChange555,Twitter Web App,,"#Ethereum 1715 USD area resistance in this BEARISH FLAG PATTERN #ETH been creating for 2 weeks?

Stochastic RSI at, or very close to, 100: 1 hour, 2 hour, Daily
Stoch Divergence: 4 hour, 6 hour, 12 hour
(Some not closed yet)

But 2 Day-Weekly Stoch pointing up now... ",1,0,0,1,0.1531,"Sentiment(polarity=0.08333333333333333, subjectivity=0.13333333333333333)"
477,23,2022-09-14 20:37:13+00:00,https://twitter.com/DefaceNft/status/1570149692469567488,DefaceNft,Twitter for iPhone,In Your Wallet,Eth 2.0 or the merge whatever you want to call it I’m bullish! #ETH #ETHMerge $ETH,1,0,0,1,0.1511,"Sentiment(polarity=0.0, subjectivity=0.0)"
478,386,2022-09-12 02:00:26+00:00,https://twitter.com/CryptoSignalMs/status/1569143868322357248,CryptoSignalMs,Zapier.com,,"💪 #ETH - 🚀SIGNAL🚀 Algorithm investigation shows a Bullish (BUY) Signal for $ETH at Price 1752.970972949656 

🔁 Want us to go Trending? 👉 Retweet!

🔵 Get these signals to your phone:   ",0,0,0,1,0.1511,"Sentiment(polarity=0.0, subjectivity=0.0)"
479,954,2022-09-07 05:30:25+00:00,https://twitter.com/CryptoSignalMs/status/1567384774418857987,CryptoSignalMs,Zapier.com,,"💪🔥 #ETH - 🚀SIGNAL🚀 Algorithm investigation shows a Bullish (BUY) Signal for $ETH at Price 1511.1122079112117 

🔁 Retweet if you want us to break ATH!

🔹 Access our Algorithm:  ",1,0,0,0,0.1511,"Sentiment(polarity=0.0, subjectivity=0.0)"
480,163,2022-09-13 19:54:13+00:00,https://twitter.com/StarscreamF15E/status/1569776485476536321,StarscreamF15E,Twitter for Android,Tampa Florida,#cryptocurrency PAY ATTENTION to this post. #Ethereum will be exploding rocketing 9-14 you need to buy today 9-13. You will not be able to purchase #ETH on 9-14 with Coinbase due to merger. Today is buy buy buy. You been informed #whales time to party buy today.,0,0,0,2,0.1449,"Sentiment(polarity=0.1875, subjectivity=0.5)"
481,17,2022-09-14 21:18:20+00:00,https://twitter.com/klouds33/status/1570160040413392896,klouds33,Twitter for iPhone,"New Jersey, USA","ETH merge got you feeling bullish or bearish? 

#Web3 #Ethereum #NFTCommunity #ETH",4,1,0,2,0.128,"Sentiment(polarity=0.0, subjectivity=0.0)"
482,515,2022-09-10 17:42:56+00:00,https://twitter.com/NFTJennyW/status/1568656281711579136,NFTJennyW,Twitter Web App,San Diego,"Gm, looking to get some new nfts feeling bullish this week. Any recommendations? #NFT #NFTS #ETH",2,0,1,4,0.128,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
483,677,2022-09-08 22:14:27+00:00,https://twitter.com/Boluwa24/status/1567999836166787072,Boluwa24,Twitter for iPhone,, Im feeling bullish on #ETH today,3,0,0,0,0.128,"Sentiment(polarity=0.0, subjectivity=0.0)"
484,319,2022-09-12 16:23:51+00:00,https://twitter.com/MianVerse/status/1569361154153086976,MianVerse,Twitter Web App,United States,"#Ethereum PRICE FORECAST;
Technical analysis reflects descending wedge pattern formed on 1hr chart of #ETH . Lower line will support the price. At the end, the pattern will push the trend to bullish for short term. 
Next move possible is shown with black line.
#Cryptos 
#ETHMerge ",0,0,1,0,0.128,"Sentiment(polarity=-0.03333333333333333, subjectivity=0.36666666666666664)"
485,293,2022-09-12 21:02:48+00:00,https://twitter.com/Washigorira/status/1569431356987293702,Washigorira,Twitter Web App,"Dubaï, Emirats Arabes Unis","#ETH Daily Update (Ichimoku)

Price didn't break through $1,770 level &amp; as expected, it revisited Kijun at $1,690. This level must hold or expect it to go lower in the Kumo. 

#Ethereum is now trying to hold $1,726's support. 

Potential Bullish Tenkan-Kijun Cross forming. ",19,2,2,4,0.128,"Sentiment(polarity=-0.025, subjectivity=0.35)"
486,946,2022-09-07 06:27:00+00:00,https://twitter.com/W8X10/status/1567399012965273601,W8X10,Twitter Web App,," I bought more of #ETH I believe the expected merger will be a bullish event. 

And $GEEQ because its adoption rate is only going to shoot up as they kept innovating✅

I'd invest in $PMON soon because I'm hoping to get their #NFT.👍",0,0,0,0,0.1027,"Sentiment(polarity=0.13333333333333333, subjectivity=0.6333333333333333)"
487,132,2022-09-14 01:10:51+00:00,https://twitter.com/TomCrownCrypto/status/1569856165818802184,TomCrownCrypto,Twitter Web App,Blockchain,"#ETH Funding is MASSIVELY bullish.. Shorters getting really over zealous with only 27~ hours to go.
Not financial advice, but there is some $ to be made providing liquidity (1x long) ",31,4,0,6,0.1,"Sentiment(polarity=0.030000000000000006, subjectivity=0.52)"
488,510,2022-09-10 18:09:52+00:00,https://twitter.com/camilinpinguiin/status/1568663058221760512,camilinpinguiin,Twitter Web App,Berlin,"Read on this thread about fundraising from _io 

I agree on every part of it, this is future in the making

No more greddy VC's entering the space

Even  knows what's bang'in for the future

#Crypto #ETH #AZERO #THOL #ANGELBLOCK #Fundraising #Fintech #Bullish ",0,0,0,1,0.0772,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.25)"
489,128,2022-09-14 02:30:24+00:00,https://twitter.com/CryptoSignalMs/status/1569876188964978696,CryptoSignalMs,Zapier.com,,"📈🚀 #ETH - 🚨SIGNAL🚨 Our algorithms Identify a Bullish (BUY) Signal for $ETH at Price 1582.4726592419038 

🔁 Retweet if you want to MOON 🚀 🌕

🚀 Get these signals:  ",1,0,0,0,0.0772,"Sentiment(polarity=0.0, subjectivity=0.0)"
490,60,2022-09-14 16:48:17+00:00,https://twitter.com/MaxiCartell/status/1570092079447175168,MaxiCartell,Twitter for iPhone,Ethereum Classic is OG ,Bullish on  &amp;   🫶🥳🔥 #ETH  #EthereumClassic  $ETC  #ETHMerge,1,0,0,0,0.0516,"Sentiment(polarity=0.0, subjectivity=0.0)"
491,454,2022-09-11 10:13:28+00:00,https://twitter.com/missversora/status/1568905556924022784,missversora,Twitter Web App,,"If we ignore the Merge hype we still have the funding matrix in favor for Bulls👀

#ETH just keeps bullish✈️ ",2,1,0,0,0.0516,"Sentiment(polarity=0.0, subjectivity=0.0)"
492,969,2022-09-07 01:51:52+00:00,https://twitter.com/TradingWright/status/1567329775810932736,TradingWright,Twitter Web App,Trade with ZERO fees →,"$ETH | #Ethereum 

Updated D1 outlook for #ETH. 

Price respecting upside structure and breaking downside structure; bearish. 

Retracement complete, expansion to follow. 

Downside targets are: 
(1) $1422
(2) $1356 ",1,0,0,2,0.0516,"Sentiment(polarity=-0.325, subjectivity=0.7)"
493,475,2022-09-11 01:59:51+00:00,https://twitter.com/BrilloGP/status/1568781335271190528,BrilloGP,Twitter Web App,Metaverse,#UNI at 6.65 #Bullish on trend (Double Bottom). Probable target at 7.50 with dip to local LOWS (20MA) for support retest #Uniswap #Layer2 #ETH #Merge #PoS #Staking #DEX #DEFI #DCA #HODL #Buythedip #DiamondHands #FOMO ,2,0,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
494,860,2022-09-07 22:57:22+00:00,https://twitter.com/BrilloGP/status/1567648246272782338,BrilloGP,Twitter Web App,Metaverse,#DOT at 6.75 #Bullish on trend (Double Bottom). Probable target at 8.00 with dip to local LOWS (20MA) for support retest #Polkadot #Layer1 #ETH #Merge #PoS #Staking #DEX #DEFI #Buythedip #DiamondHands #FOMO ,1,0,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
495,978,2022-09-06 23:26:11+00:00,https://twitter.com/BrilloGP/status/1567293114091737088,BrilloGP,Twitter for Android,Metaverse,#IMX at 0.85 #Bullish on trend Probable target at 1.00 with dip to local LOWS for support retest #ImmutableX #Layer2 #ETH #Merge #PoS #Metaverse #NFT #Web3 #FOMO ,5,1,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
496,81,2022-09-14 13:07:46+00:00,https://twitter.com/BrilloGP/status/1570036587312058369,BrilloGP,Twitter Web App,Metaverse,#ETH at 1550 #Bullish on trend (Pullback). Probable target at 1700 with dip to local LOWS (50MA) for support retest #Ethereum #Layer1 #Merge #PoS #Staking #Metaverse #NFT #Web3 #FOMO ,1,1,0,2,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
497,75,2022-09-14 14:34:19+00:00,https://twitter.com/BrilloGP/status/1570058364826308609,BrilloGP,Twitter Web App,Metaverse,#UNI at 6.00 #Bullish on trend (Pullback). Probable target at 6.50 (20MA) with dip to local LOWS for support retest #Uniswap #Layer2 #ETH #Merge #PoS #Staking #DEX #DEFI #FOMO ,2,1,0,1,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
498,977,2022-09-06 23:29:39+00:00,https://twitter.com/BrilloGP/status/1567293985856851968,BrilloGP,Twitter for Android,Metaverse,#GODS at 0.32 #Bullish on trend. Probable target at 0.40 with dip to local LOWS for support retest #GodsUmchained #GU #Layer2 #ETH #Merge #PoS #Metaverse #NFT #P2E #TCG # Web3 #FOMO ,5,1,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
499,859,2022-09-07 22:59:39+00:00,https://twitter.com/BrilloGP/status/1567648824742793220,BrilloGP,Twitter Web App,Metaverse,#MATIC at 0.85 #Bullish on trend (Consolidation). Probable target at 1.00 with dip to local LOWS (20MA) for support retest  #Polygon #Layer2 #ETH #Merge #PoS #Staking #Disney #Metaverse #NFT #Web3 #DCA #HODL #Buythedip #DiamondHands #FOMO ,2,0,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
500,909,2022-09-07 14:54:38+00:00,https://twitter.com/BrilloGP/status/1567526764116852736,BrilloGP,Twitter Web App,Metaverse,#ETH at 1500 #Bullish on trend (Consolidation). Probable target at 1600 (50MA) with dip to local LOWS for support retest #Ethereum #Merge #PoS #Staking #Metaverse #NFT #Web3 #DCA #HODL #Buythedip #DiamondHands #FOMO ,3,1,0,3,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
501,984,2022-09-06 21:00:46+00:00,https://twitter.com/BrilloGP/status/1567256517245808641,BrilloGP,Twitter Web App,Metaverse,#MATIC at 0.88 #Bullish on trend (Consolidation). Probable target at 1.00 with dip to local LOWS (0.85)  for support retest #Polygon #Layer2 #ETH #Merge #PoS #Staking #DEX #DEFI #Staking #DCA #Buythedip #HODL #Disney #Metaverse #FOMO ,1,1,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
502,882,2022-09-07 19:12:38+00:00,https://twitter.com/ashleyparq/status/1567591691363786754,ashleyparq,Twitter Web App,,#IMX at 0.85 #Bullish on trend (Head and Shoulder). Probable target at 0.95  with dip to local LOWS (20MA) for support retest #ImmutableX #Layer2 #ETH #Merge #PoS #Metaverse #NFT #P2E #Web3 #FOMO ,0,0,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
503,471,2022-09-11 03:36:12+00:00,https://twitter.com/BrilloGP/status/1568805584237101057,BrilloGP,Twitter Web App,Metaverse,#IMX at 0.85 #Bullish on trend (Double Bottom). Probable target at 1.00 with dip to local LOWS (50MA) for support retest #ImmutableX #Layer2 #ETH #Merge #PoS #Staking #Metaverse #NFT #P2E #Web3 #FOMO ,12,0,7,5,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
504,472,2022-09-11 03:34:24+00:00,https://twitter.com/BrilloGP/status/1568805128173666304,BrilloGP,Twitter Web App,Metaverse,#MATIC at 0.92 #Bullish on trend (Consolidation). Probable target at 1.00 with dip to local LOWS (20MA) for support retest #Polygon #Layer2 #ETH #Merge #PoS #Staking #Metaverse #NFT #Web3 #Disney #FOMO ,3,0,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
505,986,2022-09-06 20:58:48+00:00,https://twitter.com/BrilloGP/status/1567256021042888704,BrilloGP,Twitter Web App,Metaverse,#DOT at 7.50 #Bullish on trend (Consolidation). Probable target at 8.00 with dip to local LOWS (20MA) for support retest #Polkadot #Layer1 #DEX #DEFI #ETH #Merge #PoS #DCA  #HODL #Buythedip ,1,1,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
506,861,2022-09-07 22:55:23+00:00,https://twitter.com/BrilloGP/status/1567647747205111808,BrilloGP,Twitter Web App,Metaverse,#UNI at 5.70 #Bullish on trend (Double Bottom). Probable target at  7.00 with dip to local LOWS for support retest #Uniswap #Layer2 #ETH #Merge #PoS #Staking #DEX #DEFI #Metaverse #NFT #Web3 #FOMO ,1,0,0,0,0.0431,"Sentiment(polarity=0.0, subjectivity=0.0)"
507,470,2022-09-11 03:59:53+00:00,https://twitter.com/TheVale_1610/status/1568811541532741636,TheVale_1610,Twitter Web App,,"Back into #ETH, seems like our system wants us to get bullish on #ETH into the merge - we’ll see what happens. We’ve now gotten back into an #Ethereum position, lower than we sold, but with more. Decent 3 week setup.",0,0,0,1,0.0387,"Sentiment(polarity=0.1733333333333333, subjectivity=0.2533333333333333)"
508,494,2022-09-10 22:02:05+00:00,https://twitter.com/TradinginTime/status/1568721499430993921,TradinginTime,Tradeupdates,Donate to altoogle.eth,"#Ethereum $ETH

Over the last 7 days #ETH has 
mostly been showing Strength
ETH is looking Bullish
and is Trending UP

There is the potential for
the Up Trend to continue 

It has broken ABOVE the range high
Level of Interest(HTF)
Target $2,111.85
#Altoogle",0,0,0,1,0.0258,"Sentiment(polarity=0.043333333333333335, subjectivity=0.43444444444444447)"
509,953,2022-09-07 05:32:01+00:00,https://twitter.com/QDiepeveen/status/1567385177395195904,QDiepeveen,Typefully,"Beursplein 5, Amsterdam","Based on previous data (4 weeks old) we can determine that the market is very bullish biased around the #ETH merge (see options interest strike), but positioning itself for a buy the rumour / sell the news event around the #ETHmerge. ",10,0,0,1,0.0157,"Sentiment(polarity=0.04444444444444445, subjectivity=0.22222222222222224)"
510,76,2022-09-14 14:23:53+00:00,https://twitter.com/upsetonly/status/1570055741028945926,upsetonly,Twitter for iPhone,Edgeville,"So let’s get this straight , we just buy #ETH and let it be bullish into the merge?

NEVER that simple, like I’ve been saying.",4,0,0,0,0.0039,"Sentiment(polarity=0.1, subjectivity=0.37857142857142856)"
511,934,2022-09-07 09:32:12+00:00,https://twitter.com/Olemolelilalulo/status/1567445621824536582,Olemolelilalulo,Twitter Web App,,"$PLASMA has bullish utility, a doxed dev and liquidity is locked for 98 years! Come and grow with us!
#PLASMA #ETH #1000xgem",1,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
512,642,2022-09-09 08:10:15+00:00,https://twitter.com/Marcus2O22/status/1568149773122772993,Marcus2O22,Twitter for iPad,web3 // Metaverse,"ENS✅ 3Letter✅ Bullish✅

#ensdomains #ENS #ensdomain #ETH #Ethereum #Metaverse #web3domain #Web3Names #NFT #NFTs  ",7,0,0,3,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
513,875,2022-09-07 20:05:17+00:00,https://twitter.com/cathy_summer08/status/1567604940859654150,cathy_summer08,Twitter Web App,"Toronto, Canada","#ETH/USD 

ETH is testing 0.618 fib level from the below🧐

Bullish case if we break above the one📈 | Local scenario ",2,0,0,2,0.0,"Sentiment(polarity=0.0, subjectivity=0.05)"
514,637,2022-09-09 09:31:16+00:00,https://twitter.com/TarantulaFX/status/1568170160933969921,TarantulaFX,Twitter Web App,,"🕷️ETH/USD Bullish Formations For +150 pips at the Moment🕷️
#crypto #ethereum #ETH #trading #forex #fx

 ",1,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
515,638,2022-09-09 09:00:08+00:00,https://twitter.com/RetrospectApps/status/1568162327425417220,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1711.22$ | 5.38%
🕖-score -11.733097292917542
📈Market View: 0.0
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.0,"Sentiment(polarity=0.5625, subjectivity=0.5)"
516,803,2022-09-08 09:58:32+00:00,https://twitter.com/chartsIV/status/1567814637701439490,chartsIV,Twitter Web App,,"the bearish patterns above will differ amongst other TA's depending on how they see or draw it, but ultimately #eth #ethereum is eyeing to go below $1400.",0,0,0,0,0.0,"Sentiment(polarity=-0.041666666666666664, subjectivity=0.4916666666666667)"
517,919,2022-09-07 13:07:43+00:00,https://twitter.com/WaKeAiR_S_S/status/1567499858164027396,WaKeAiR_S_S,Twitter for Android,,  $eth $wpt #ETH #Bullish,2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
518,699,2022-09-08 17:32:15+00:00,https://twitter.com/NunoAlm16725824/status/1567928819264143360,NunoAlm16725824,Twitter for Android,,"    $BCT sitting at 330 holders now and the DAO Governors are starting to deliver bullish proposals that will be put up to vote in 2 days! 
 will be the most Bullish and HyperDeflacionary DAO token Ever! 

This is Alpha 😉

#cryptocurrency #100xgem #1000xgem #ETH ",3,0,0,0,0.0,"Sentiment(polarity=0.3125, subjectivity=0.3)"
519,639,2022-09-09 08:51:11+00:00,https://twitter.com/RhinoCryptoGems/status/1568160072819445760,RhinoCryptoGems,Twitter for Android,, What happen to #ETC when #ETH merge goes live 👀 looking bullish,0,0,0,1,0.0,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)"
520,698,2022-09-08 17:33:29+00:00,https://twitter.com/NunoAlm16725824/status/1567929128682401792,NunoAlm16725824,Twitter for Android,," $BCT sitting at 330 holders now and the DAO Governors are starting to deliver bullish proposals that will be put up to vote in 2 days! 
 will be the most Bullish and HyperDeflacionary DAO token Ever! 

This is Alpha 🤫

#cryptocurrency #100xgem #1000xgem #ETH ",2,1,0,0,0.0,"Sentiment(polarity=0.3125, subjectivity=0.3)"
521,856,2022-09-07 23:58:51+00:00,https://twitter.com/Georgette_369/status/1567663722877063168,Georgette_369,Twitter for Android,United States, I am probably to bullish on #ETH to give you an objective answer🤑,1,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.1)"
522,854,2022-09-08 00:00:42+00:00,https://twitter.com/InsiderFinancex/status/1567664185613377537,InsiderFinancex,Make (formerly Integromat),United States,"Algo Signal: $ETH showing bullish trend at 1629.92 according to proprietary technical indicators from 

#ETH #Ethereum #Crypto #Trading",1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.1)"
523,920,2022-09-07 13:07:42+00:00,https://twitter.com/bitcoinagile/status/1567499852925263875,bitcoinagile,bitcoinagile,Matter Doesn't Matter,Caution Bullish for COINBASE:ETHUSD by BMYWin #ETH $ETH  ,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
524,821,2022-09-08 06:24:48+00:00,https://twitter.com/HB_VOLT_7827/status/1567760847207817217,HB_VOLT_7827,Twitter for Android,"Anchorage, AK",⚡️⚡️⚡️ $VOLT #VOLTINU #VOLTARMY #VOLTISOFT #VOLTICHANGE #VOLTIECO #1000xgem #HODL #Bullish   #croeffect  #VOLTINUTOTHEMOON  #CRO #OKX #Binance #KuCoin #ETH #BSC #VDSC #VOLTIECO #VOLTIPAY #SHIBARMY  #NFTs #Voltinuofficial ⚡️⚡️⚡️,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
525,853,2022-09-08 00:28:06+00:00,https://twitter.com/MuppetMastertm/status/1567671082110394368,MuppetMastertm,Twitter for Android,Canada,"Do you believe the ETH Merge will turn out to be bullish or bearish by the end of 2022?

#EthereumMerge #ETH #Ethereum #Binance #cryptocurrency",0,0,0,4,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
526,697,2022-09-08 17:34:02+00:00,https://twitter.com/NunoAlm16725824/status/1567929266876157953,NunoAlm16725824,Twitter for Android,," $BCT sitting at 330 holders now and the DAO Governors are starting to deliver bullish proposals that will be put up to vote in 2 days! 
 will be the most Bullish and HyperDeflacionary DAO token Ever! 

This is Alpha 🤫

#cryptocurrency #100xgem #1000xgem #ETH ",6,3,0,0,0.0,"Sentiment(polarity=0.3125, subjectivity=0.3)"
527,852,2022-09-08 00:38:31+00:00,https://twitter.com/PermutoFx/status/1567673702229184513,PermutoFx,Twitter for Android,,"Short

Bearish re-test olacağını düşünüyorum. 
Scalp işlem olduğundan detay paylaşmıyorum.

SL/TP emirlerimi attım.
Yarın çok işim var uyku vakti herkese bol kazançlar dostlar. Behlül kaçar.

#ETH ",9,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.3)"
528,876,2022-09-07 20:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1567603625094008834,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 07, 2022 @ 16:00 EDT is 
58% bearish 
 #bearmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
529,645,2022-09-09 07:55:02+00:00,https://twitter.com/Shaheryarm22/status/1568145942116704256,Shaheryarm22,Twitter for Android,"Dubai, UAE","#ETH/USD 

We have an inverse head &amp; shoulders formation on 4h🧐

Bullish case if we break above the neckline of the one📈 ",1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.1)"
530,696,2022-09-08 17:34:21+00:00,https://twitter.com/NunoAlm16725824/status/1567929347776081921,NunoAlm16725824,Twitter for Android,," $BCT sitting at 330 holders now and the DAO Governors are starting to deliver bullish proposals that will be put up to vote in 2 days! 
 will be the most Bullish and HyperDeflacionary DAO token Ever! 

This is Alpha 💯

#cryptocurrency #100xgem #1000xgem #ETH ",3,2,0,1,0.0,"Sentiment(polarity=0.3125, subjectivity=0.3)"
531,737,2022-09-08 11:08:49+00:00,https://twitter.com/Jil_31/status/1567832323714056193,Jil_31,Twitter Web App, India,"Get this ETH Explode Animation  


#blender #Lowpoly #ETH #Explode #Rock ",2,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
532,910,2022-09-07 14:46:43+00:00,https://twitter.com/TheWayoftheWan1/status/1567524770287157249,TheWayoftheWan1,Twitter for iPhone,, the #playtoearngame that has what it takes to make this #BearMarket2022  turn #bullish. #multichain gaming platform #Zoogames with #nftlending through mirrored #nfts. #nogasfees available on #avax and #wanchain with #eth and #BNBChain to come #BullishAF,1,0,0,0,0.0,"Sentiment(polarity=0.4, subjectivity=0.4)"
533,841,2022-09-08 03:32:37+00:00,https://twitter.com/WaKeAiR_S_S/status/1567717516272717825,WaKeAiR_S_S,Twitter for Android,,_GR8FUL_1  $eth $wpt #ETH #Bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
534,826,2022-09-08 05:46:39+00:00,https://twitter.com/Ada28587778/status/1567751248450883585,Ada28587778,Twitter for Android,," I'm bullish
#Zukuverse #EnterTheJungle #Zuku #ETH #NftCommunity  ",2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
535,851,2022-09-08 00:53:49+00:00,https://twitter.com/artoon920/status/1567677555410612224,artoon920,Twitter Web App,中国,"#预测 0309
$eth bearish bat 15mins
prz=1.618xa short
tp1=1589
tp2=1550
sl=1694
Check out my #ETH analysis on : ",0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
536,872,2022-09-07 20:50:40+00:00,https://twitter.com/meowmeta_/status/1567616362025041921,meowmeta_,Twitter Web App,New York City,Decided to muck around and buy $2k #ETH.... feelin' bullish!,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
537,633,2022-09-09 11:10:18+00:00,https://twitter.com/suhartono1902/status/1568195084394594304,suhartono1902,Twitter for iPhone,MOON 🌙,"Lets Go!!! Bullish AF!  
#NFTs #ETH #NFTCommunity ",1,0,0,5,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
538,965,2022-09-07 02:32:45+00:00,https://twitter.com/bitcoinagile/status/1567340061426962434,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD Potential for Bearish Continuation 7th September 2022 for COINBASE:ETHUSD by desmondlzw #ETH $ETH  ,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=1.0)"
539,812,2022-09-08 08:03:00+00:00,https://twitter.com/cryptokitty1010/status/1567785561901113344,cryptokitty1010,Twitter Web App,,launching soon? bullish cult  #ETH #CRYPTO #DEGEN,0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
540,868,2022-09-07 21:56:00+00:00,https://twitter.com/conorfkenny/status/1567632803470233601,conorfkenny,TweetDeck,,"Bullish data as more than 2,600,000 #ETH already got burned since the London Hardfork update!",3,0,0,0,0.0,"Sentiment(polarity=0.625, subjectivity=0.5)"
541,814,2022-09-08 07:57:51+00:00,https://twitter.com/SavageBear_EL/status/1567784266704261120,SavageBear_EL,Twitter Web App,, Bullish #erc20 #eth #gems,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
542,703,2022-09-08 17:17:53+00:00,https://twitter.com/SnoopMinerETH/status/1567925202159562753,SnoopMinerETH,Twitter for iPhone,,"  #METAMINER will outwork, outdeliver and outperform everything.    #AVAC #IVAC are building the #ecosystem of a GIANT powerhouse.  #SAFU and the 10 year plan is being laid out.  This #DoxxedTeam Means business.  #bullish #Crypto #NFTCommunity mine #ETH ⚒️🚀 ",11,9,0,6,0.0,"Sentiment(polarity=0.0, subjectivity=1.0)"
543,622,2022-09-09 14:00:38+00:00,https://twitter.com/saburdometals/status/1568237950303113216,saburdometals,Twitter Web App,🌎 ,"$ETHUSD Possible Bearish Divergence; 1h.
#ETHMerge $ETH #ETH #Ethereum 

analysis on : ",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=1.0)"
544,914,2022-09-07 14:22:04+00:00,https://twitter.com/li25825862/status/1567518568081772544,li25825862,Twitter Web App,all around the world,"#ETH/USD 

ETH is testing 0.618 fib level from the below🧐

Bullish case if we break above the one📈 | Local scenario ",6,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.05)"
545,702,2022-09-08 17:18:52+00:00,https://twitter.com/NunoAlm16725824/status/1567925449493209088,NunoAlm16725824,Twitter for Android,,"  $BCT sitting at 330 holders now and the DAO Governors are starting to deliver bullish proposals that will be put up to vote in 2 days! 
 will be the most Bullish and HyperDeflacionary DAO token Ever! 

This is Alpha 💯

#cryptocurrency #100xgem #1000xgem #ETH ",0,0,0,0,0.0,"Sentiment(polarity=0.3125, subjectivity=0.3)"
